;Unnamed: 0;Submitby Date Time;Tc Direct Project ID;Challenge Manager;Challenge Copilot;Posting Date Date;Track;Technology List;Duration;Num Valid Submissions;First Place Prize;Num Appeals;Num Checkpoint Submissions;Num Registrations;Num Submissions;Num Submissions Passed Review;Num Successful Appeals;Num Valid Checkpoint Submissions;Contest Prizes Total;Copilot Cost;Total Prize
2917;2918;2018-01-23 10:00:48;16437;AAAAAAAAAH;AAAAAAAAAC;2017-12-05;Design;0;98938;7;US$1.700,00;0;12;37;8;7;0;12;US$4.100,00;US$600,00;US$3.250,00
2918;2919;2018-01-22 09:57:42;16181;AAAAAAAADO;AAAAAAAAAD;2018-01-06;Design;0;53124;7;US$1.300,00;0;10;34;7;7;0;10;US$3.550,00;US$600,00;US$2.500,00
2919;2920;2018-01-22 14:49:04;15902;AAAAAAAAAH;AAAAAAAAAG;2018-01-18;Develop;CSS,HTML,HTML5,JavaScript;12669;8;US$1.100,00;0;0;45;8;6;0;0;US$3.465,00;US$600,00;US$1.650,00
2920;2921;2018-01-21 14:27:10;15902;AAAAAAAAAH;AAAAAAAAAG;2018-01-17;Develop;Other;9172;13;US$600,00;0;0;44;13;9;0;0;US$2.436,00;US$600,00;US$900,00
2921;2922;2018-01-21 14:54:07;16191;AAAAAAAAAH;AAAAAAAAAP;2018-01-15;Develop;CSS,HTML5,ReactJS;11836;1;US$1.300,00;0;0;43;1;1;0;0;US$2.155,00;US$600,00;US$1.950,00
2922;2923;2018-01-20 12:53:36;16123;AAAAAAAAAH;AAAAAAAAAG;2018-01-15;Develop;JSON,Java,MySQL,REST,Spring;10489;4;US$1.200,00;0;0;61;4;2;0;0;US$3.148,44;US$600,00;US$1.800,00
2923;2924;2018-01-20 07:02:30;16138;AAAAAAAAEV;AAAAAAAAAH;2018-01-13;Design;0;17458;8;US$1.700,00;0;12;25;8;8;0;11;US$3.734,00;US$0,00;US$3.250,00
2924;2925;2018-01-17 06:00:18;15908;AAAAAAAAAH;AAAAAAAAAK;2017-12-20;Design;0;53116;5;US$2.000,00;0;6;33;5;5;0;6;US$4.650,00;US$600,00;US$4.000,00
2925;2926;2018-01-17 09:10:05;11869;AAAAAAAAAH;AAAAAAAAAE;2018-01-09;Develop;C++;14388;1;US$1.800,00;0;0;40;1;1;0;0;US$3.048,00;US$600,00;US$2.700,00
2926;2927;2018-01-17 01:08:47;8576;AAAAAAAADF;AAAAAAAAAA;2018-01-14;Develop;Angular.js (1.0),CSS,HTML,JavaScript,REST;6452;2;US$500,00;0;0;29;2;2;0;0;US$1.580,00;US$600,00;US$750,00
2927;2928;2018-01-17 05:48:03;15509;AAAAAAAAAH;AAAAAAAAAG;2018-01-13;Develop;Angular 2+,HTML,HTML5;8534;2;US$900,00;0;0;46;2;1;0;0;US$1.914,00;US$600,00;US$1.350,00
2929;2930;2018-01-16 09:37:49;15838;AAAAAAAAAH;AAAAAAAAAD;2018-01-09;Develop;Angular.js (1.0),CSS,Ionic,JSON,JavaScript;11704;1;US$1.400,00;0;0;40;1;0;0;0;US$504,00;US$0,00;US$2.100,00
2930;2931;2018-01-16 06:59:54;16027;AAAAAAAAAH;AAAAAAAAAK;2017-12-22;Design;0;36499;7;US$1.300,00;0;12;44;8;7;0;11;US$3.150,00;US$600,00;US$2.500,00
2931;2932;2018-01-16 14:59:21;16123;AAAAAAAAAH;AAAAAAAAAG;2018-01-11;Develop;Angular 2+,CSS,HTML,HTML5,JavaScript;15043;7;US$1.100,00;0;0;61;8;4;0;0;US$3.289,00;US$600,00;US$1.650,00
2932;2933;2018-01-16 09:16:06;16215;AAAAAAAAAH;AAAAAAAAAC;2018-01-14;Design;0;7785;29;US$2.000,00;0;0;41;29;29;0;0;US$7.300,00;US$600,00;US$6.250,00
2933;2934;2018-01-15 10:54:44;16197;AAAAAAAAAH;AAAAAAAAAO;2018-01-11;Develop;Node.js,jQuery;7848;1;US$700,00;0;0;30;1;1;0;0;US$1.552,00;US$600,00;US$1.050,00
2934;2935;2018-01-15 18:09:37;12591;AAAAAAAAAH;AAAAAAAAAT;2018-01-06;Develop;JavaScript,Node.js,ReactJS;33879;7;US$380,00;0;0;41;7;7;0;0;US$2.037,40;US$600,00;US$1.255,00
2935;2936;2018-01-15 19:41:19;15423;AAAAAAAAAH;AAAAAAAAAE;2018-01-10;Develop;JavaScript;10806;2;US$1.500,00;0;0;32;2;2;0;0;US$3.540,00;US$600,00;US$2.250,00
2936;2937;2018-01-15 07:04:38;16033;AAAAAAAAAH;AAAAAAAAAS;2018-01-05;Design;0;25344;6;US$1.300,00;0;17;42;7;6;0;16;US$3.150,00;US$600,00;US$2.500,00
2937;2938;2018-01-14 09:10:09;16198;AAAAAAAAAH;AAAAAAAAAO;2018-01-09;Develop;Node.js;9303;2;US$1.000,00;0;0;47;2;2;0;0;US$2.560,00;US$600,00;US$1.500,00
2938;2939;2018-01-14 10:06:13;15508;AAAAAAAAAH;AAAAAAAAAO;2018-01-05;Develop;Node.js,ReactJS;16112;6;US$970,00;0;0;39;6;6;0;0;US$2.797,10;US$600,00;US$1.780,00
2939;2940;2018-01-14 20:03:53;15970;AAAAAAAAAH;AAAAAAAAAC;2017-12-23;Design;0;41095;6;US$1.300,00;0;7;27;6;6;0;7;US$3.150,00;US$600,00;US$2.500,00
2940;2941;2018-01-13 05:12:49;15869;AAAAAAAAAH;AAAAAAAAAP;2018-01-09;Develop;Docker,Java;9838;2;US$700,00;0;0;31;2;1;0;0;US$1.622,00;US$600,00;US$1.050,00
2941;2942;2018-01-13 15:36:35;16198;AAAAAAAAAH;AAAAAAAAAO;2018-01-08;Develop;Heroku,Node.js,Python;9488;5;US$700,00;0;0;58;5;4;0;0;US$2.182,00;US$600,00;US$1.050,00
2943;2944;2018-01-13 10:06:56;16191;AAAAAAAAAH;AAAAAAAAAC;2018-01-08;Design;0;10041;24;US$1.000,00;0;0;40;24;24;0;0;US$2.150,00;US$300,00;US$1.550,00
2944;2945;2018-01-13 05:12:31;15869;AAAAAAAAAH;AAAAAAAAAP;2018-01-09;Develop;Docker,Java;10584;4;US$600,00;0;0;27;4;3;0;0;US$1.896,00;US$600,00;US$900,00
2945;2946;2018-01-12 14:12:40;14964;AAAAAAAAAH;AAAAAAAAAG;2018-01-05;Develop;Other;14339;3;US$1.200,00;0;0;48;3;3;0;0;US$2.736,00;US$600,00;US$1.800,00
2946;2947;2018-01-12 05:04:50;16091;AAAAAAAAAH;AAAAAAAAAO;2018-01-08;Develop;Angular 2+,Heroku,ReactJS;9299;5;US$1.000,00;0;0;41;5;3;0;0;US$2.860,00;US$600,00;US$1.500,00
2947;2948;2018-01-11 09:59:49;15785;AAAAAAAAAH;AAAAAAAAAQ;2017-12-18;Design;0;53224;4;US$1.700,00;0;10;41;5;4;0;9;US$3.900,00;US$600,00;US$3.250,00
2949;2950;2018-01-10 09:11:10;7817;AAAAAAAAFQ;AAAAAAAAAM;2018-01-05;Develop;Docker,Java;14974;2;US$800,00;0;0;35;2;2;0;0;US$1.984,00;US$600,00;US$1.200,00
2950;2951;2018-01-10 15:57:08;15829;AAAAAAAADP;AAAAAAAAAO;2018-01-05;Develop;JavaScript,ReactJS;11334;3;US$1.000,00;0;0;55;3;3;0;0;US$2.910,00;US$600,00;US$1.750,00
2953;2954;2018-01-09 11:03:41;15617;AAAAAAAAAH;AAAAAAAAAD;2017-12-27;Design;0;23278;5;US$1.700,00;0;10;28;5;5;0;10;US$3.900,00;US$600,00;US$3.250,00
2955;2956;2018-01-09 09:07:27;15979;AAAAAAAAAH;AAAAAAAAAQ;2018-01-03;Develop;CSS,HTML5,JavaScript;14063;4;US$1.400,00;0;0;52;4;1;0;0;US$2.718,00;US$600,00;US$2.100,00
2956;2957;2018-01-09 09:03:02;15315;AAAAAAAAAH;AAAAAAAAAE;2018-01-04;Develop;JavaScript;11490;4;US$1.100,00;0;0;30;4;4;0;0;US$2.976,00;US$600,00;US$1.650,00
2957;2958;2018-01-08 14:46:18;14331;AAAAAAAAAH;AAAAAAAABC;2017-12-27;Design;0;21462;7;US$1.000,00;0;8;25;7;7;0;7;US$2.150,00;US$300,00;US$1.800,00
2958;2959;2018-01-08 04:14:23;15829;AAAAAAAAAH;AAAAAAAAAO;2018-01-04;Develop;Node.js,ReactJS;10054;3;US$800,00;0;0;35;3;2;0;0;US$2.248,00;US$600,00;US$1.200,00
2959;2960;2018-01-08 06:00:18;14649;AAAAAAAADL;AAAAAAAAAS;2017-12-28;Design;0;22248;6;US$1.000,00;0;7;29;6;6;0;7;US$2.150,00;US$300,00;US$1.800,00
2960;2961;2018-01-08 19:34:20;9512;AAAAAAAAAH;AAAAAAAAAM;2018-01-03;Develop;Elasticsearch,Java,Redis;9671;3;US$800,00;0;0;50;3;3;0;0;US$2.248,00;US$600,00;US$1.200,00
2961;2962;2018-01-07 10:03:56;16161;AAAAAAAAAH;AAAAAAAACC;2018-01-03;QA;QA;10025;13;US$1.100,00;0;0;64;13;9;0;0;US$2.065,00;US$600,00;US$1.100,00
2962;2963;2018-01-06 22:03:14;16116;AAAAAAAAAH;AAAAAAAAAQ;2018-01-03;Design;0;19853;25;US$2.000,00;0;0;37;25;25;0;0;US$6.500,00;US$300,00;US$5.750,00
2963;2964;2018-01-06 08:04:10;16131;AAAAAAAAAH;AAAAAAAAAN;2017-12-23;Design;0;23306;5;US$1.700,00;0;10;33;5;5;0;9;US$3.650,00;US$600,00;US$3.250,00
2964;2965;2018-01-05 10:03:52;15457;AAAAAAAAAH;AAAAAAAAAC;2017-12-20;Design;0;31752;6;US$1.300,00;0;9;37;6;6;0;8;US$3.150,00;US$600,00;US$2.500,00
2965;2966;2018-01-04 07:59:26;14964;AAAAAAAAGC;AAAAAAAAAQ;2017-12-07;Design;0;45975;13;US$1.300,00;0;17;38;14;13;0;17;US$3.150,00;US$600,00;US$2.500,00
2966;2967;2018-01-04 09:52:24;13078;AAAAAAAAAH;AAAAAAAAAG;2017-12-29;Develop;Angular 2+,HTML,HTML5,JavaScript;17163;3;US$2.000,00;0;0;58;3;2;0;0;US$4.760,00;US$600,00;US$3.000,00
2967;2968;2018-01-03 08:01:49;15905;AAAAAAAAAH;AAAAAAAAAD;2017-12-14;Design;0;61944;8;US$1.300,00;0;11;44;8;8;0;9;US$3.150,00;US$600,00;US$2.500,00
2968;2969;2018-01-03 03:10:16;15785;AAAAAAAAAH;AAAAAAAAAG;2017-12-28;Develop;Android,Other;8656;1;US$1.200,00;0;0;35;1;0;0;0;US$1,00;US$0,00;US$1.800,00
2969;2970;2018-01-02 04:09:36;16091;AAAAAAAAAH;AAAAAAAAAO;2017-12-28;Develop;Node.js,PostgreSQL;10005;3;US$1.300,00;0;0;55;3;3;0;0;US$3.228,00;US$600,00;US$1.900,00
2970;2971;2018-01-02 04:52:33;15913;AAAAAAAAAH;AAAAAAAAAV;2017-12-26;Develop;Java,PostgreSQL,Spring;12880;3;US$1.200,00;0;0;70;3;0;0;0;US$672,00;US$0,00;US$1.800,00
2971;2972;2018-01-01 09:03:29;15995;AAAAAAAAAH;AAAAAAAAAP;2017-12-22;Develop;C;20163;10;US$1.200,00;0;0;65;10;5;0;0;US$3.912,00;US$600,00;US$1.800,00
2972;2973;2017-12-31 21:11:12;16048;AAAAAAAAAH;AAAAAAAAAT;2017-12-28;Develop;JavaScript,Node.js;7198;16;US$1.000,00;0;0;70;16;11;0;0;US$3.960,00;US$600,00;US$1.500,00
2973;2974;2017-12-31 03:39:29;13078;AAAAAAAAAH;AAAAAAAAAG;2017-11-24;Develop;Ionic,Node.js;53595;4;US$100,00;0;0;38;4;4;0;0;US$700,00;US$600,00;US$100,00
2975;2976;2017-12-30 08:02:51;16019;AAAAAAAAAH;AAAAAAAAAC;2017-12-13;Design;0;39476;4;US$1.300,00;0;6;21;4;4;0;6;US$2.900,00;US$600,00;US$2.500,00
2976;2977;2017-12-29 20:03:49;16100;AAAAAAAAAH;AAAAAAAAAC;2017-12-24;Design;0;7861;5;US$1.700,00;0;12;42;5;5;0;12;US$4.000,00;US$600,00;US$3.250,00
2977;2978;2017-12-28 21:03:39;8576;AAAAAAAADF;AAAAAAAAAA;2017-12-25;Develop;Angular.js (1.0),CSS,HTML5,REST;6626;10;US$800,00;0;0;46;10;6;0;0;US$2.808,00;US$600,00;US$1.200,00
2978;2979;2017-12-28 18:13:55;11869;AAAAAAAAAH;AAAAAAAAAE;2017-12-20;Develop;C++,Linux;14469;2;US$2.000,00;0;0;37;2;1;0;0;US$3.520,00;US$600,00;US$3.000,00
2979;2980;2017-12-28 07:31:30;14291;AAAAAAAAAH;AAAAAAAAAP;2017-12-23;Develop;Google API,JavaScript,ReactJS;13371;12;US$800,00;0;0;57;12;8;0;0;US$2.968,00;US$600,00;US$1.200,00
2980;2981;2017-12-26 10:02:02;16018;AAAAAAAAAH;AAAAAAAAAD;2017-12-12;Design;0;41681;9;US$1.300,00;0;20;36;9;9;0;20;US$3.150,00;US$600,00;US$2.500,00
2981;2982;2017-12-26 14:06:09;15328;AAAAAAAAAH;AAAAAAAAAO;2017-12-21;Develop;Other;11224;3;US$1.600,00;0;0;34;3;2;0;0;US$3.896,00;US$600,00;US$2.400,00
2982;2983;2017-12-26 10:19:35;16111;AAAAAAAAAH;AAAAAAAAAO;2017-12-22;Develop;Docker,Java,MySQL,Spring;7604;6;US$1.000,00;0;0;50;6;4;0;0;US$2.904,10;US$600,00;US$1.500,00
2983;2984;2017-12-26 08:04:03;16044;AAAAAAAAAH;AAAAAAAAAD;2017-12-14;Design;0;37011;4;US$1.300,00;0;4;18;4;4;0;4;US$3.050,00;US$600,00;US$2.500,00
2984;2985;2017-12-25 14:08:53;15785;AAAAAAAAAH;AAAAAAAAAG;2017-12-18;Develop;Android,Other;0;0;US$1.200,00;0;0;33;0;0;0;0;US$0,00;US$0,00;US$1.800,00
2986;2987;2017-12-25 14:08:59;15785;AAAAAAAAAH;AAAAAAAAAG;2017-12-18;Develop;Swift,iOS;12983;1;US$1.200,00;0;0;29;1;1;0;0;US$2.016,00;US$600,00;US$1.800,00
2987;2988;2017-12-25 16:06:40;16090;AAAAAAAAAH;AAAAAAAAAP;2017-12-20;Develop;Other;10144;11;US$400,00;0;0;46;11;9;0;0;US$1.422,00;US$600,00;US$550,00
2988;2989;2017-12-25 09:02:00;16030;AAAAAAAAAH;AAAAAAAAAN;2017-12-09;Design;0;37882;6;US$1.700,00;0;15;41;6;6;0;13;US$4.000,00;US$700,00;US$3.250,00
2989;2990;2017-12-24 09:06:41;15315;AAAAAAAAAH;AAAAAAAAAE;2017-12-19;Develop;JavaScript;9949;3;US$1.200,00;0;0;31;3;3;0;0;US$3.072,00;US$600,00;US$1.800,00
2990;2991;2017-12-24 03:04:29;14773;AAAAAAAAAH;AAAAAAAAAA;2017-12-19;Develop;CSS,HTML5,JavaScript,MongoDB,Node.js,REST;9189;4;US$1.600,00;0;0;47;4;2;0;0;US$4.056,00;US$600,00;US$2.400,00
2991;2992;2017-12-23 22:06:02;9512;AAAAAAAAAH;AAAAAAAAAM;2017-12-18;Develop;Elasticsearch,Java,REST,SQL;9901;1;US$1.200,00;0;0;30;1;1;0;0;US$2.232,00;US$600,00;US$1.800,00
2993;2994;2017-12-23 10:03:57;16100;AAAAAAAAAH;AAAAAAAAAC;2017-12-20;Design;0;6021;27;US$2.000,00;0;0;43;27;27;0;0;US$6.800,00;US$600,00;US$5.750,00
2995;2996;2017-12-21 09:01:16;16036;AAAAAAAAAH;AAAAAAAAAD;2017-12-09;Design;0;18687;6;US$1.700,00;0;8;24;6;6;0;8;US$3.900,00;US$600,00;US$3.250,00
2996;2997;2017-12-21 11:52:45;15183;AAAAAAAAFQ;AAAAAAAAAH;2017-12-18;Develop;Other;0;0;US$0,00;0;0;4;0;0;0;0;US$0,00;US$0,00;US$0,00
2998;2999;2017-12-20 09:06:38;12162;AAAAAAAAGE;AAAAAAAAAA;2017-12-15;Develop;.NET,Angular 2+,C#,REST,SQL Server;13064;3;US$1.400,00;0;0;27;3;2;0;0;US$3.936,00;US$600,00;US$2.100,00
2999;3000;2017-12-20 07:01:53;16038;AAAAAAAAAH;AAAAAAAAAK;2017-12-08;Design;0;19770;6;US$1.300,00;0;9;18;6;6;0;9;US$3.150,00;US$600,00;US$2.500,00
3000;3001;2017-12-20 08:06:49;11967;AAAAAAAAAH;AAAAAAAAAA;2017-12-18;QA;REST,Swift,iOS;3104;3;US$400,00;0;0;17;3;2;0;0;US$1.075,00;US$600,00;US$400,00
3001;3002;2017-12-20 08:03:28;14722;AAAAAAAAAH;AAAAAAAAAK;2017-12-01;Design;0;38796;7;US$1.300,00;0;17;68;9;7;0;14;US$3.150,00;US$600,00;US$2.500,00
3003;3004;2017-12-20 18:01:58;16064;AAAAAAAAAH;AAAAAAAAAQ;2017-12-17;Design;0;24441;34;US$2.000,00;0;0;46;34;34;0;0;US$6.625,00;US$300,00;US$5.750,00
3004;3005;2017-12-19 13:21:56;15893;AAAAAAAADP;AAAAAAAAAH;2017-12-13;Develop;Java;10763;1;US$1.000,00;0;0;27;1;0;0;0;US$1.360,00;US$0,00;US$1.800,00
3005;3006;2017-12-19 13:01:19;15938;AAAAAAAADJ;AAAAAAAAAG;2017-12-14;Develop;Other;8970;1;US$1.200,00;0;0;35;1;1;0;0;US$2.232,00;US$600,00;US$2.550,00
3006;3007;2017-12-18 09:06:09;14773;AAAAAAAAAH;AAAAAAAAAA;2017-12-12;Develop;CSS,HTML5,JavaScript,MongoDB,Node.js,REST;9657;1;US$1.300,00;0;0;38;1;0;0;0;US$468,00;US$0,00;US$1.950,00
3007;3008;2017-12-18 05:32:00;15513;AAAAAAAAER;AAAAAAAAAV;2017-12-13;Develop;Node.js,Python;0;0;US$800,00;0;0;11;0;0;0;0;US$0,00;US$0,00;US$1.200,00
3008;3009;2017-12-18 06:48:55;15513;AAAAAAAAAH;AAAAAAAAAV;2017-12-13;Develop;Node.js,Python;10084;2;US$1.000,00;0;0;37;2;2;0;0;US$2.560,00;US$600,00;US$1.500,00
3009;3010;2017-12-18 07:59:33;15902;AAAAAAAAAH;AAAAAAAAAQ;2017-12-11;Design;0;38503;6;US$1.000,00;0;7;23;6;6;0;7;US$2.400,00;US$300,00;US$2.050,00
3010;3011;2017-12-18 09:06:28;15423;AAAAAAAAAH;AAAAAAAAAE;2017-12-13;Develop;C++,JavaScript;0;0;US$800,00;0;0;20;0;0;0;0;US$0,00;US$0,00;US$1.200,00
3011;3012;2017-12-18 20:42:01;15856;AAAAAAAAAH;AAAAAAAAAO;2017-12-13;Develop;Java;7923;1;US$1.400,00;0;0;28;1;1;0;0;US$2.504,00;US$600,00;US$2.100,00
3012;3013;2017-12-18 13:03:40;12591;AAAAAAAAAH;AAAAAAAAAT;2017-12-13;Develop;JavaScript,Node.js,ReactJS;10420;1;US$1.200,00;0;0;28;1;1;0;0;US$2.232,00;US$600,00;US$1.800,00
3013;3014;2017-12-18 13:12:32;15509;AAAAAAAAAH;AAAAAAAAAG;2017-12-13;Develop;Angular 2+,CSS,HTML,JavaScript;8646;1;US$1.000,00;0;0;34;1;1;0;0;US$1.960,00;US$600,00;US$1.500,00
3014;3015;2017-12-18 21:23:46;9512;AAAAAAAAAH;AAAAAAAAAM;2017-12-13;Develop;Elasticsearch,Java,REST,SQL;0;0;US$1.000,00;0;0;19;0;0;0;0;US$0,00;US$0,00;US$1.500,00
3015;3016;2017-12-18 15:26:42;11626;AAAAAAAADY;AAAAAAAAAH;2017-10-06;Develop;Cognitive;0;129;US$0,00;0;0;436;129;129;0;0;US$0,00;US$0,00;US$0,00
3016;3017;2017-12-18 06:02:03;14649;AAAAAAAADL;AAAAAAAAAS;2017-12-08;Design;0;17784;7;US$1.700,00;0;13;35;7;7;0;13;US$3.900,00;US$600,00;US$3.250,00
3017;3018;2017-12-17 21:59:21;15592;AAAAAAAAAH;AAAAAAAAAQ;2017-12-13;Develop;Bootstrap,CSS,HTML5,JavaScript;13820;3;US$1.600,00;0;0;49;3;1;0;0;US$3.060,00;US$600,00;US$2.400,00
3018;3019;2017-12-17 20:11:16;9512;AAAAAAAAAH;AAAAAAAAAM;2017-12-12;Develop;Docker,Elasticsearch,Java,SQL;11523;1;US$800,00;0;0;20;1;1;0;0;US$1.688,00;US$600,00;US$1.200,00
3019;3020;2017-12-17 19:34:07;11836;AAAAAAAAAH;AAAAAAAAAE;2017-12-12;Develop;Swift;10974;2;US$1.100,00;0;0;19;2;2;0;0;US$2.756,00;US$600,00;US$1.650,00
3020;3021;2017-12-17 13:37:38;14964;AAAAAAAAAH;AAAAAAAAAG;2017-12-13;Develop;Other;0;0;US$600,00;0;0;0;0;0;0;0;US$0,00;US$0,00;US$900,00
3021;3022;2017-12-17 21:26:09;9512;AAAAAAAAAH;AAAAAAAAAM;2017-12-12;Develop;DocuSign,Java,SQL;10086;1;US$800,00;0;0;25;1;1;0;0;US$1.688,00;US$600,00;US$1.200,00
3022;3023;2017-12-17 13:33:39;14964;AAAAAAAAAH;AAAAAAAAAG;2017-12-12;Develop;Other;9845;5;US$1.200,00;0;0;27;5;5;0;0;US$3.156,00;US$600,00;US$2.100,00
3023;3024;2017-12-17 02:03:56;15399;AAAAAAAAAH;AAAAAAAAAA;2017-12-12;Develop;Java;8590;2;US$1.200,00;0;0;30;2;2;0;0;US$3.052,00;US$600,00;US$1.800,00
3024;3025;2017-12-16 14:01:35;14193;AAAAAAAAAH;AAAAAAAAAA;2017-12-13;Develop;Angular 2+,CSS,HTML5,JavaScript,MongoDB,Node.js,REST;5749;3;US$1.600,00;0;0;37;3;2;0;0;US$3.896,00;US$600,00;US$2.400,00
3025;3026;2017-12-16 07:19:26;15869;AAAAAAAAAH;AAAAAAAAAP;2017-12-12;Develop;Docker,Java;8995;2;US$400,00;0;0;23;2;2;0;0;US$1.292,00;US$600,00;US$600,00
3026;3027;2017-12-14 14:55:19;15856;AAAAAAAAAH;AAAAAAAAAO;2017-12-08;Develop;Java,Other;11177;3;US$1.200,00;0;0;45;3;2;0;0;US$3.072,00;US$600,00;US$1.800,00
3027;3028;2017-12-14 08:05:59;15979;AAAAAAAAAH;AAAAAAAAAQ;2017-12-08;Design;0;26986;8;US$1.300,00;0;13;29;8;8;0;13;US$3.150,00;US$600,00;US$2.500,00
3028;3029;2017-12-14 11:33:58;16026;AAAAAAAAAH;AAAAAAAACC;2017-12-07;QA;QA;9928;18;US$1.100,00;0;0;74;18;14;0;0;US$1.925,00;US$600,00;US$1.100,00
3029;3030;2017-12-13 09:08:23;11869;AAAAAAAAAH;AAAAAAAAAE;2017-12-08;Develop;C++,Linux;0;0;US$1.400,00;0;0;23;0;0;0;0;US$0,00;US$0,00;US$2.100,00
3031;3032;2017-12-13 02:08:24;15315;AAAAAAAAAH;AAAAAAAAAC;2017-12-06;Develop;JavaScript;17150;2;US$1.100,00;0;0;34;2;2;0;0;US$2.673,00;US$600,00;US$1.650,00
3032;3033;2017-12-13 20:56:37;12162;AAAAAAAAGE;AAAAAAAAAA;2017-12-07;QA;.NET,Angular 2+,C#,SQL Server;9282;7;US$400,00;0;0;29;7;6;0;0;US$1.235,00;US$600,00;US$400,00
3033;3034;2017-12-12 09:09:25;15857;AAAAAAAAAH;AAAAAAAAAD;2017-12-06;Develop;Angular 2+,CSS,HTML,JavaScript;18123;2;US$1.400,00;0;0;38;2;1;0;0;US$2.202,00;US$0,00;US$2.100,00
3034;3035;2017-12-12 07:04:14;15646;AAAAAAAAAH;AAAAAAAAAK;2017-12-07;Develop;CSS,HTML5,JavaScript;16852;6;US$1.400,00;0;0;59;7;5;0;0;US$3.628,00;US$600,00;US$2.100,00
3035;3036;2017-12-11 13:06:30;15508;AAAAAAAAAH;AAAAAAAAAO;2017-12-08;Develop;Node.js,ReactJS;6757;2;US$1.100,00;0;0;27;2;2;0;0;US$2.806,00;US$600,00;US$1.700,00
3036;3037;2017-12-11 11:41:17;15508;AAAAAAAAAH;AAAAAAAAAO;2017-12-08;Develop;Node.js;5426;2;US$800,00;0;0;30;2;2;0;0;US$2.168,00;US$600,00;US$1.200,00
3037;3038;2017-12-11 10:36:28;15995;AAAAAAAAAH;AAAAAAAAAP;2017-12-06;Develop;C;10037;3;US$600,00;0;0;35;3;1;0;0;US$1.536,00;US$600,00;US$900,00
3038;3039;2017-12-11 09:08:05;15857;AAAAAAAAAH;AAAAAAAAAD;2017-12-06;Develop;Angular 2+,CSS,HTML,JavaScript;12987;3;US$1.200,00;0;0;29;3;2;0;0;US$3.300,00;US$600,00;US$1.800,00
3039;3040;2017-12-11 09:07:36;12648;AAAAAAAAGC;AAAAAAAAAD;2017-11-29;Develop;Microsoft Azure;21631;4;US$1.200,00;0;0;63;4;1;0;0;US$2.572,20;US$600,00;US$2.000,00
3040;3041;2017-12-10 09:06:25;15508;AAAAAAAAAH;AAAAAAAAAO;2017-12-04;Develop;ReactJS;10343;2;US$270,00;0;0;31;2;2;0;0;US$1.002,10;US$600,00;US$340,00
3041;3042;2017-12-10 03:57:59;7817;AAAAAAAAFQ;AAAAAAAAAM;2017-12-05;Develop;Java,SQL;9984;1;US$1.000,00;0;0;25;1;1;0;0;US$1.960,00;US$600,00;US$1.500,00
3042;3043;2017-12-09 10:04:39;15262;AAAAAAAAAH;AAAAAAAAAL;2017-12-05;Develop;IBM Watson;11833;4;US$1.400,00;0;0;36;4;0;0;0;US$462,00;US$0,00;US$2.100,00
3043;3044;2017-12-09 01:42:46;15913;AAAAAAAAAH;AAAAAAAAAV;2017-12-04;Develop;Java,PostgreSQL,Spring;8748;1;US$1.200,00;0;0;51;1;0;0;0;US$432,00;US$0,00;US$1.800,00
3044;3045;2017-12-09 20:15:41;9512;AAAAAAAAAH;AAAAAAAAAM;2017-12-04;Develop;Docker,Java,REST;9871;1;US$500,00;0;0;24;1;1;0;0;US$1.280,00;US$600,00;US$750,00
3045;3046;2017-12-09 06:21:31;15956;AAAAAAAAAH;AAAAAAAAAD;2017-12-01;Develop;Angular.js (1.0),Bootstrap,CSS,HTML,JavaScript;15461;2;US$1.200,00;0;0;52;2;1;0;0;US$2.352,00;US$600,00;US$1.800,00
3046;3047;2017-12-08 21:04:19;8576;AAAAAAAADF;AAAAAAAAAA;2017-12-05;Develop;Angular.js (1.0),CSS,HTML5,REST;5743;1;US$700,00;0;0;29;1;1;0;0;US$1.552,00;US$600,00;US$1.050,00
3047;3048;2017-12-08 13:40:49;14318;AAAAAAAAAH;AAAAAAAAAG;2017-12-01;Develop;Swift,iOS;19390;2;US$1.200,00;0;0;25;2;2;0;0;US$2.676,00;US$600,00;US$1.800,00
3048;3049;2017-12-07 06:05:16;15869;AAAAAAAAAH;AAAAAAAAAP;2017-12-05;Develop;Docker,Java;6465;3;US$300,00;0;0;26;3;2;0;0;US$1.018,00;US$400,00;US$450,00
3049;3050;2017-12-07 08:01:17;15785;AAAAAAAAAH;AAAAAAAAAQ;2017-11-16;Design;0;38715;9;US$1.300,00;0;15;34;9;9;0;15;US$3.150,00;US$600,00;US$2.500,00
3050;3051;2017-12-07 16:07:22;15858;AAAAAAAAAH;AAAAAAAAAO;2017-12-01;Develop;Python;11517;10;US$1.000,00;0;0;53;10;6;0;0;US$3.360,00;US$600,00;US$1.500,00
3051;3052;2017-12-07 07:57:16;15829;AAAAAAAAAH;AAAAAAAAAQ;2017-11-24;Design;0;25662;7;US$1.700,00;0;8;27;7;7;0;8;US$3.900,00;US$600,00;US$3.250,00
3052;3053;2017-12-06 14:08:52;15856;AAAAAAAAAH;AAAAAAAAAO;2017-11-29;Develop;Java;12852;1;US$1.400,00;0;0;31;1;1;0;0;US$2.504,00;US$600,00;US$2.100,00
